trait_id,GeneID,Symbol,tax_id,Org_name
cytokine_NCBI,1660,DHX9,9606,Homo sapiens
cytokine_NCBI,56616,DIABLO,9606,Homo sapiens
cytokine_NCBI,22982,DIP2C,9606,Homo sapiens
cytokine_NCBI,28514,DLL1,9606,Homo sapiens
cytokine_NCBI,116143,DNAAF10,9606,Homo sapiens
cytokine_NCBI,55567,DNAH3,9606,Homo sapiens
cytokine_NCBI,1770,DNAH9,9606,Homo sapiens
cytokine_NCBI,55466,DNAJA4,9606,Homo sapiens
cytokine_NCBI,1786,DNMT1,9606,Homo sapiens
cytokine_NCBI,81704,DOCK8,9606,Homo sapiens
cytokine_NCBI,1803,DPP4,9606,Homo sapiens
cytokine_NCBI,1809,DPYSL3,9606,Homo sapiens
cytokine_NCBI,1813,DRD2,9606,Homo sapiens
cytokine_NCBI,53905,DUOX1,9606,Homo sapiens
cytokine_NCBI,50506,DUOX2,9606,Homo sapiens
cytokine_NCBI,1843,DUSP1,9606,Homo sapiens
cytokine_NCBI,11221,DUSP10,9606,Homo sapiens
cytokine_NCBI,1780,DYNC1I1,9606,Homo sapiens
cytokine_NCBI,10148,EBI3,9606,Homo sapiens
cytokine_NCBI,1893,ECM1,9606,Homo sapiens
cytokine_NCBI,84417,ECRG4,9606,Homo sapiens
cytokine_NCBI,641700,ECSCR,9606,Homo sapiens
cytokine_NCBI,1906,EDN1,9606,Homo sapiens
cytokine_NCBI,1907,EDN2,9606,Homo sapiens
cytokine_NCBI,1915,EEF1A1,9606,Homo sapiens
cytokine_NCBI,1950,EGF,9606,Homo sapiens
cytokine_NCBI,1956,EGFR,9606,Homo sapiens
cytokine_NCBI,1958,EGR1,9606,Homo sapiens
cytokine_NCBI,5610,EIF2AK2,9606,Homo sapiens
cytokine_NCBI,55520,ELAC1,9606,Homo sapiens
cytokine_NCBI,1991,ELANE,9606,Homo sapiens
cytokine_NCBI,1994,ELAVL1,9606,Homo sapiens
cytokine_NCBI,1997,ELF1,9606,Homo sapiens
cytokine_NCBI,1998,ELF2,9606,Homo sapiens
cytokine_NCBI,1999,ELF3,9606,Homo sapiens
cytokine_NCBI,51705,EMCN,9606,Homo sapiens
