trait_id,GeneID,Symbol,tax_id,Org_name,Bioentity
cytokine_UniProtKB,,TRIM21,9606,Homo sapiens,UniProtKB:P19474
cytokine_UniProtKB,,IL9,9606,Homo sapiens,UniProtKB:P15248
cytokine_UniProtKB,,ASAH2,9606,Homo sapiens,UniProtKB:Q9NR71
cytokine_UniProtKB,,BIN3,9606,Homo sapiens,UniProtKB:Q9NQY0
cytokine_UniProtKB,,MAPK8,9606,Homo sapiens,UniProtKB:P45983
cytokine_UniProtKB,,YY1,9606,Homo sapiens,UniProtKB:P25490
cytokine_UniProtKB,,SPHK2,9606,Homo sapiens,UniProtKB:Q9NRA0
cytokine_UniProtKB,,DPYSL3,9606,Homo sapiens,UniProtKB:Q14195
cytokine_UniProtKB,,PDIA3,9606,Homo sapiens,UniProtKB:P30101
cytokine_UniProtKB,,DUOX2,9606,Homo sapiens,UniProtKB:Q9NRD8
cytokine_UniProtKB,,DUOX1,9606,Homo sapiens,UniProtKB:Q9NRD9
cytokine_UniProtKB,,DOCK1,9606,Homo sapiens,UniProtKB:Q14185
cytokine_UniProtKB,,BTNL2,9606,Homo sapiens,UniProtKB:Q9UIR0
cytokine_UniProtKB,,TTLL12,9606,Homo sapiens,UniProtKB:Q14166
cytokine_UniProtKB,,SCRIB,9606,Homo sapiens,UniProtKB:Q14160
cytokine_UniProtKB,,KEAP1,9606,Homo sapiens,UniProtKB:Q14145
cytokine_UniProtKB,,UBD,9606,Homo sapiens,UniProtKB:O15205
cytokine_UniProtKB,,IL22RA2,9606,Homo sapiens,UniProtKB:Q969J5
cytokine_UniProtKB,,FOXO1,9606,Homo sapiens,UniProtKB:Q12778
cytokine_UniProtKB,,PSMA7,9606,Homo sapiens,UniProtKB:O14818
cytokine_UniProtKB,,WASHC5,9606,Homo sapiens,UniProtKB:Q12768
cytokine_UniProtKB,,POLR3A,9606,Homo sapiens,UniProtKB:O14802
cytokine_UniProtKB,,TSLP,9606,Homo sapiens,UniProtKB:Q969D9
cytokine_UniProtKB,,UBASH3A,9606,Homo sapiens,UniProtKB:P57075
cytokine_UniProtKB,,MNDA,9606,Homo sapiens,UniProtKB:P41218
cytokine_UniProtKB,,LCP1,9606,Homo sapiens,UniProtKB:P13796
cytokine_UniProtKB,,HLA-DRB4,9606,Homo sapiens,UniProtKB:P13762
cytokine_UniProtKB,,HLA-E,9606,Homo sapiens,UniProtKB:P13747
cytokine_UniProtKB,,F2R,9606,Homo sapiens,UniProtKB:P25116
cytokine_UniProtKB,,F3,9606,Homo sapiens,UniProtKB:P13726
cytokine_UniProtKB,,OSM,9606,Homo sapiens,UniProtKB:P13725
cytokine_UniProtKB,,IL2,9606,Homo sapiens,UniProtKB:P60568
cytokine_UniProtKB,,IL31,9606,Homo sapiens,UniProtKB:Q6EBC2
cytokine_UniProtKB,,ACKR3,9606,Homo sapiens,UniProtKB:P25106
cytokine_UniProtKB,,PTAFR,9606,Homo sapiens,UniProtKB:P25105
cytokine_UniProtKB,,CFLAR,9606,Homo sapiens,UniProtKB:O15519
cytokine_UniProtKB,,CYP27B1,9606,Homo sapiens,UniProtKB:O15528
cytokine_UniProtKB,,RORA,9606,Homo sapiens,UniProtKB:P35398
cytokine_UniProtKB,,MSTN,9606,Homo sapiens,UniProtKB:O14793
cytokine_UniProtKB,,TNFSF11,9606,Homo sapiens,UniProtKB:O14788
cytokine_UniProtKB,,NRP1,9606,Homo sapiens,UniProtKB:O14786
cytokine_UniProtKB,,CXCR4,9606,Homo sapiens,UniProtKB:P61073
cytokine_UniProtKB,,OPRM1,9606,Homo sapiens,UniProtKB:P35372
cytokine_UniProtKB,,PTGS2,9606,Homo sapiens,UniProtKB:P35354
cytokine_UniProtKB,,PLA2G1B,9606,Homo sapiens,UniProtKB:P04054
cytokine_UniProtKB,,SSTR5,9606,Homo sapiens,UniProtKB:P35346
cytokine_UniProtKB,,GBA,9606,Homo sapiens,UniProtKB:P04062
cytokine_UniProtKB,,MAP2K7,9606,Homo sapiens,UniProtKB:O14733
cytokine_UniProtKB,,RIOK3,9606,Homo sapiens,UniProtKB:O14730
cytokine_UniProtKB,,IL10RB,9606,Homo sapiens,UniProtKB:Q08334
cytokine_UniProtKB,,ANXA1,9606,Homo sapiens,UniProtKB:P04083
cytokine_UniProtKB,,GBP5,9606,Homo sapiens,UniProtKB:Q96PP8
cytokine_UniProtKB,,GBP4,9606,Homo sapiens,UniProtKB:Q96PP9
cytokine_UniProtKB,,LRP1,9606,Homo sapiens,UniProtKB:Q07954
cytokine_UniProtKB,,UBC,9606,Homo sapiens,UniProtKB:P0CG48
cytokine_UniProtKB,,ZFP36L1,9606,Homo sapiens,UniProtKB:Q07352
cytokine_UniProtKB,,PDE12,9606,Homo sapiens,UniProtKB:Q6L8Q7
cytokine_UniProtKB,,CHRNA7,9606,Homo sapiens,UniProtKB:P36544
cytokine_UniProtKB,,PDE4B,9606,Homo sapiens,UniProtKB:Q07343
cytokine_UniProtKB,,NDP,9606,Homo sapiens,UniProtKB:Q00604
cytokine_UniProtKB,,CXCL9,9606,Homo sapiens,UniProtKB:Q07325
cytokine_UniProtKB,,CUEDC2,9606,Homo sapiens,UniProtKB:Q9H467
cytokine_UniProtKB,,AFAP1L2,9606,Homo sapiens,UniProtKB:Q8N4X5
cytokine_UniProtKB,,CKLF,9606,Homo sapiens,UniProtKB:Q9UBR5
cytokine_UniProtKB,,TICAM2,9606,Homo sapiens,UniProtKB:Q86XR7
cytokine_UniProtKB,,GATA6,9606,Homo sapiens,UniProtKB:Q92908
cytokine_UniProtKB,,XRCC5,9606,Homo sapiens,UniProtKB:P13010
cytokine_UniProtKB,,BTN2A1,9606,Homo sapiens,UniProtKB:Q7KYR7
cytokine_UniProtKB,,NCKAP1L,9606,Homo sapiens,UniProtKB:P55160
cytokine_UniProtKB,,WNT11,9606,Homo sapiens,UniProtKB:O96014
cytokine_UniProtKB,,INAVA,9606,Homo sapiens,UniProtKB:Q3KP66
cytokine_UniProtKB,,BTN3A3,9606,Homo sapiens,UniProtKB:O00478
cytokine_UniProtKB,,BTN3A1,9606,Homo sapiens,UniProtKB:O00481
cytokine_UniProtKB,,GDF7,9606,Homo sapiens,UniProtKB:Q7Z4P5
cytokine_UniProtKB,,GDF10,9606,Homo sapiens,UniProtKB:P55107
cytokine_UniProtKB,,INHBC,9606,Homo sapiens,UniProtKB:P55103
cytokine_UniProtKB,,EOLA1,9606,Homo sapiens,UniProtKB:Q8TE69
cytokine_UniProtKB,,SON,9606,Homo sapiens,UniProtKB:P18583
cytokine_UniProtKB,,PALM3,9606,Homo sapiens,UniProtKB:A6NDB9
cytokine_UniProtKB,,ITGB6,9606,Homo sapiens,UniProtKB:P18564
cytokine_UniProtKB,,SRF,9606,Homo sapiens,UniProtKB:P11831
cytokine_UniProtKB,,IST1,9606,Homo sapiens,UniProtKB:P53990
cytokine_UniProtKB,,CDK4,9606,Homo sapiens,UniProtKB:P11802
cytokine_UniProtKB,,TMEM106A,9606,Homo sapiens,UniProtKB:Q96A25
cytokine_UniProtKB,,PSMA8,9606,Homo sapiens,UniProtKB:Q8TAA3
cytokine_UniProtKB,,IL1RN,9606,Homo sapiens,UniProtKB:P18510
cytokine_UniProtKB,,ADCYAP1,9606,Homo sapiens,UniProtKB:P18509
cytokine_UniProtKB,,KLHDC8B,9606,Homo sapiens,UniProtKB:Q8IXV7
cytokine_UniProtKB,,WNT10B,9606,Homo sapiens,UniProtKB:O00744
cytokine_UniProtKB,,MT1X,9606,Homo sapiens,UniProtKB:P80297
cytokine_UniProtKB,,TRIM62,9606,Homo sapiens,UniProtKB:Q9BVG3
cytokine_UniProtKB,,RBM15,9606,Homo sapiens,UniProtKB:Q96T37
cytokine_UniProtKB,,ABCD1,9606,Homo sapiens,UniProtKB:P33897
cytokine_UniProtKB,,DLL1,9606,Homo sapiens,UniProtKB:O00548
cytokine_UniProtKB,,GGT3P,9606,Homo sapiens,UniProtKB:A6NGU5
cytokine_UniProtKB,,TDGF1,9606,Homo sapiens,UniProtKB:P13385
cytokine_UniProtKB,,HSP90B1,9606,Homo sapiens,UniProtKB:P14625
cytokine_UniProtKB,,CGAS,9606,Homo sapiens,UniProtKB:Q8N884
cytokine_UniProtKB,,SERPINF2,9606,Homo sapiens,UniProtKB:P08697
cytokine_UniProtKB,,BCLAF1,9606,Homo sapiens,UniProtKB:Q9NYF8
cytokine_UniProtKB,,VIM,9606,Homo sapiens,UniProtKB:P08670
cytokine_UniProtKB,,ITGA5,9606,Homo sapiens,UniProtKB:P08648
cytokine_UniProtKB,,GPR35,9606,Homo sapiens,UniProtKB:Q9HC97
cytokine_UniProtKB,,HLA-DQA1,9606,Homo sapiens,UniProtKB:P01909
cytokine_UniProtKB,,HLA-DRA,9606,Homo sapiens,UniProtKB:P01903
cytokine_UniProtKB,,HCK,9606,Homo sapiens,UniProtKB:P08631
cytokine_UniProtKB,,FGF4,9606,Homo sapiens,UniProtKB:P08620
cytokine_UniProtKB,,BDNF,9606,Homo sapiens,UniProtKB:P23560
cytokine_UniProtKB,,CFL1,9606,Homo sapiens,UniProtKB:P23528
cytokine_UniProtKB,,TNFSF4,9606,Homo sapiens,UniProtKB:P23510
cytokine_UniProtKB,,CENPV,9606,Homo sapiens,UniProtKB:Q7Z7K6
cytokine_UniProtKB,,ATF4,9606,Homo sapiens,UniProtKB:P18848
cytokine_UniProtKB,,VPS26B,9606,Homo sapiens,UniProtKB:Q4G0F5
cytokine_UniProtKB,,SDC1,9606,Homo sapiens,UniProtKB:P18827
cytokine_UniProtKB,,A0A3B3ISS9,9606,Homo sapiens,UniProtKB:A0A3B3ISS9
cytokine_UniProtKB,,PLK2,9606,Homo sapiens,UniProtKB:Q9NYY3
cytokine_UniProtKB,,HNRNPU,9606,Homo sapiens,UniProtKB:Q00839
cytokine_UniProtKB,,CLNK,9606,Homo sapiens,UniProtKB:Q7Z7G1
cytokine_UniProtKB,,VTCN1,9606,Homo sapiens,UniProtKB:Q7Z7D3
cytokine_UniProtKB,,TCIRG1,9606,Homo sapiens,UniProtKB:Q13488
cytokine_UniProtKB,,IFI30,9606,Homo sapiens,UniProtKB:P13284
cytokine_UniProtKB,,HLA-H,9606,Homo sapiens,UniProtKB:P01893
cytokine_UniProtKB,,HLA-B,9606,Homo sapiens,UniProtKB:P01889
cytokine_UniProtKB,,IFNK,9606,Homo sapiens,UniProtKB:Q9P0W0
cytokine_UniProtKB,,IGHD,9606,Homo sapiens,UniProtKB:P01880
