"4680","cell_surface_NCBI"
"1087","cell_surface_NCBI"
"1088","cell_surface_NCBI"
"1050","cell_surface_NCBI"
"1056","cell_surface_NCBI"
"23670","cell_surface_NCBI"
"55997","cell_surface_NCBI"
"653275","cell_surface_NCBI"
"3075","cell_surface_NCBI"
"10878","cell_surface_NCBI"
"1080","cell_surface_NCBI"
"25978","cell_surface_NCBI"
"128866","cell_surface_NCBI"
"51510","cell_surface_NCBI"
"1131","cell_surface_NCBI"
"1132","cell_surface_NCBI"
"1134","cell_surface_NCBI"
"1136","cell_surface_NCBI"
"1139","cell_surface_NCBI"
"1143","cell_surface_NCBI"
"50515","cell_surface_NCBI"
"51363","cell_surface_NCBI"
"4261","cell_surface_NCBI"
"1179","cell_surface_NCBI"
"23529","cell_surface_NCBI"
"1181","cell_surface_NCBI"
"1182","cell_surface_NCBI"
"1184","cell_surface_NCBI"
"9076","cell_surface_NCBI"
"56650","cell_surface_NCBI"
"10462","cell_surface_NCBI"
"388512","cell_surface_NCBI"
"51267","cell_surface_NCBI"
"51266","cell_surface_NCBI"
"29121","cell_surface_NCBI"
"10143","cell_surface_NCBI"
"50856","cell_surface_NCBI"
"10332","cell_surface_NCBI"
"23601","cell_surface_NCBI"
"64581","cell_surface_NCBI"
"283420","cell_surface_NCBI"
"25932","cell_surface_NCBI"
"53405","cell_surface_NCBI"
"79827","cell_surface_NCBI"
"22883","cell_surface_NCBI"
"64084","cell_surface_NCBI"
"9746","cell_surface_NCBI"
"1191","cell_surface_NCBI"
"146223","cell_surface_NCBI"
"54918","cell_surface_NCBI"
"245812","cell_surface_NCBI"
"1268","cell_surface_NCBI"
"163882","cell_surface_NCBI"
"1272","cell_surface_NCBI"
"53942","cell_surface_NCBI"
"8506","cell_surface_NCBI"
"26047","cell_surface_NCBI"
"79937","cell_surface_NCBI"
"728577","cell_surface_NCBI"
"100289279","cell_surface_NCBI"
"85445","cell_surface_NCBI"
"129684","cell_surface_NCBI"
"1308","cell_surface_NCBI"
"80781","cell_surface_NCBI"
"91522","cell_surface_NCBI"
"1282","cell_surface_NCBI"
"1285","cell_surface_NCBI"
"150684","cell_surface_NCBI"
"1311","cell_surface_NCBI"
"10699","cell_surface_NCBI"
"1360","cell_surface_NCBI"
"1361","cell_surface_NCBI"
"1368","cell_surface_NCBI"
"56265","cell_surface_NCBI"
"119587","cell_surface_NCBI"
"1378","cell_surface_NCBI"
"1380","cell_surface_NCBI"
"92359","cell_surface_NCBI"
"8804","cell_surface_NCBI"
"1394","cell_surface_NCBI"
"1395","cell_surface_NCBI"
"51232","cell_surface_NCBI"
"1398","cell_surface_NCBI"
"1410","cell_surface_NCBI"
"1436","cell_surface_NCBI"
"1440","cell_surface_NCBI"
"1441","cell_surface_NCBI"
"1452","cell_surface_NCBI"
"1464","cell_surface_NCBI"
"10675","cell_surface_NCBI"
"10047","cell_surface_NCBI"
"1489","cell_surface_NCBI"
"1493","cell_surface_NCBI"
"1499","cell_surface_NCBI"
"1500","cell_surface_NCBI"
"1511","cell_surface_NCBI"
"8065","cell_surface_NCBI"
"6376","cell_surface_NCBI"
"1524","cell_surface_NCBI"
"1525","cell_surface_NCBI"
"2919","cell_surface_NCBI"
"3627","cell_surface_NCBI"
"6387","cell_surface_NCBI"
"10563","cell_surface_NCBI"
"2920","cell_surface_NCBI"
"3576","cell_surface_NCBI"
"3577","cell_surface_NCBI"
"3579","cell_surface_NCBI"
"2833","cell_surface_NCBI"
"7852","cell_surface_NCBI"
"643","cell_surface_NCBI"
"1536","cell_surface_NCBI"
"54905","cell_surface_NCBI"
"10800","cell_surface_NCBI"
"1600","cell_surface_NCBI"
"1601","cell_surface_NCBI"
"285761","cell_surface_NCBI"
"131566","cell_surface_NCBI"
"117159","cell_surface_NCBI"
"1634","cell_surface_NCBI"
"81501","cell_surface_NCBI"
"10540","cell_surface_NCBI"
"780","cell_surface_NCBI"
"4921","cell_surface_NCBI"
"54514","cell_surface_NCBI"
"6764","cell_surface_NCBI"
"9993","cell_surface_NCBI"
"50846","cell_surface_NCBI"
"1729","cell_surface_NCBI"
"23181","cell_surface_NCBI"
"22943","cell_surface_NCBI"
"1740","cell_surface_NCBI"
"8788","cell_surface_NCBI"
"1756","cell_surface_NCBI"
"1758","cell_surface_NCBI"
"1773","cell_surface_NCBI"
"1774","cell_surface_NCBI"
"1785","cell_surface_NCBI"
"1796","cell_surface_NCBI"
"9046","cell_surface_NCBI"
"57628","cell_surface_NCBI"
"1803","cell_surface_NCBI"
"1812","cell_surface_NCBI"
"1813","cell_surface_NCBI"
"1814","cell_surface_NCBI"
"57453","cell_surface_NCBI"
"1829","cell_surface_NCBI"
"1830","cell_surface_NCBI"
"1834","cell_surface_NCBI"
"1840","cell_surface_NCBI"
"53905","cell_surface_NCBI"
"50506","cell_surface_NCBI"
"90527","cell_surface_NCBI"
"405753","cell_surface_NCBI"
"1855","cell_surface_NCBI"
"1856","cell_surface_NCBI"
"1857","cell_surface_NCBI"
"57593","cell_surface_NCBI"
"1889","cell_surface_NCBI"
"84417","cell_surface_NCBI"
"641700","cell_surface_NCBI"
"10085","cell_surface_NCBI"
"1906","cell_surface_NCBI"
"1907","cell_surface_NCBI"
"1908","cell_surface_NCBI"
"1910","cell_surface_NCBI"
"29904","cell_surface_NCBI"
"2202","cell_surface_NCBI"
"30008","cell_surface_NCBI"
"1942","cell_surface_NCBI"
"1948","cell_surface_NCBI"
"1949","cell_surface_NCBI"
"10278","cell_surface_NCBI"
"1950","cell_surface_NCBI"
"51162","cell_surface_NCBI"
"80864","cell_surface_NCBI"
"1956","cell_surface_NCBI"
"1958","cell_surface_NCBI"
"1959","cell_surface_NCBI"
"10938","cell_surface_NCBI"
"10919","cell_surface_NCBI"
"8661","cell_surface_NCBI"
"10480","cell_surface_NCBI"
"9470","cell_surface_NCBI"
"1991","cell_surface_NCBI"
"2006","cell_surface_NCBI"
"64100","cell_surface_NCBI"
"2013","cell_surface_NCBI"
"2022","cell_surface_NCBI"
"2023","cell_surface_NCBI"
"55068","cell_surface_NCBI"
"10495","cell_surface_NCBI"
"5167","cell_surface_NCBI"
"5168","cell_surface_NCBI"
"953","cell_surface_NCBI"
"955","cell_surface_NCBI"
"10807","cell_surface_NCBI"
"2034","cell_surface_NCBI"
"4072","cell_surface_NCBI"
"2041","cell_surface_NCBI"
"1969","cell_surface_NCBI"
"2043","cell_surface_NCBI"
"2048","cell_surface_NCBI"
